original_tweet,username,tweet_id,retweet_id,retweeted_user_screen_name,created_at,content,number_of_interactions,favorite_count,retweet_count,deleted,deleted_at,owner
https://twitter.com/abuga_makori/status/1459015284635938817,abuga_makori,1459015284635938817,,,2021-12-07T10:19:40.859425Z,"Today is the time for Ukambani. If Raila Odinga can climb Mt Kenya, what about Lower Eastern? In Kiambu, people are singing about Raila. Kalonzo Musyoka should quickly board. Otherwise Mutua, Ngilu and Kibwana will screw him. It's Raila's year. #AzimioLaU",0,0,0,True,2021-11-12T04:29:39Z,"{""account_id"": 1291576616, ""created_at"": ""2021-12-07T10:04:20.594991Z"", ""updated_at"": ""2021-12-07T10:04:20.595088Z"", ""name"": null, ""screen_name"": ""abuga_makori"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/Shaddymusembi1/status/1458864618399485952,Shaddymusembi1,1458864618399485952,,,2021-12-07T10:19:40.303451Z,@TelkomKenya what is your problem with your network now ,0,0,0,True,2021-11-11T18:30:27Z,"{""account_id"": 345280320, ""created_at"": ""2021-12-07T10:04:20.588917Z"", ""updated_at"": ""2021-12-07T10:04:20.588981Z"", ""name"": null, ""screen_name"": ""Shaddymusembi1"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/abuga_makori/status/1458362872799670274,abuga_makori,1458362872799670274,,,2021-12-07T10:19:35.675681Z,"In his weak Defense on Kshs7M salary payment for Sept, NYAMIRA Governor Amos Nyaribo claims he was being paid as Deputy Governor until August. With me are payslips for January when he became governor And August. They show he's been earning as GOVERNOR. Wi",0,0,0,True,2021-11-10T09:36:37Z,"{""account_id"": 1291576616, ""created_at"": ""2021-12-07T10:04:20.594991Z"", ""updated_at"": ""2021-12-07T10:04:20.595088Z"", ""name"": null, ""screen_name"": ""abuga_makori"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/abuga_makori/status/1458360653459116036,abuga_makori,1458360653459116036,,,2021-12-07T10:19:35.641779Z,"In his weak Defense on Kshs7M salary payment for Sept, NYAMIRA Governor Amos Nyaribo claims he was being paid as Deputy Governor until August. With me are payslips for January when he became governor And August. They show he's been earning as GOVERNOR. Wi",0,0,0,True,2021-11-10T09:14:40Z,"{""account_id"": 1291576616, ""created_at"": ""2021-12-07T10:04:20.594991Z"", ""updated_at"": ""2021-12-07T10:04:20.595088Z"", ""name"": null, ""screen_name"": ""abuga_makori"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/abuga_makori/status/1458120563294097410,abuga_makori,1458120563294097410,,,2021-12-07T10:19:33.999475Z,"BREAKING: Riomego PAG Secondary School in Magwagwa Ward on fire right now. The school is found in North Mugirango, Nyamira. Emergency services required.",0,0,0,True,2021-11-09T17:14:51Z,"{""account_id"": 1291576616, ""created_at"": ""2021-12-07T10:04:20.594991Z"", ""updated_at"": ""2021-12-07T10:04:20.595088Z"", ""name"": null, ""screen_name"": ""abuga_makori"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/abuga_makori/status/1458094840965738506,abuga_makori,1458094840965738506,,,2021-12-07T10:19:33.837817Z,I am ready to face KRA. I have nothing to hide. https://t.co/5tHn46iuIA,0,0,0,True,2021-11-09T15:31:28Z,"{""account_id"": 1291576616, ""created_at"": ""2021-12-07T10:04:20.594991Z"", ""updated_at"": ""2021-12-07T10:04:20.595088Z"", ""name"": null, ""screen_name"": ""abuga_makori"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/abuga_makori/status/1458088013746032651,abuga_makori,1458088013746032651,,,2021-12-07T10:19:33.762446Z,"Robert Alai blocked me but I am happy he has made Nyamira County go viral. I was shocked this morning when I found out Gov. Nyaribo earns more than President Uhuru Kenyatta. In three months, a salary of 19.5M. Alai should unblock me like Miguna Miguna did",0,0,0,True,2021-11-09T15:16:23Z,"{""account_id"": 1291576616, ""created_at"": ""2021-12-07T10:04:20.594991Z"", ""updated_at"": ""2021-12-07T10:04:20.595088Z"", ""name"": null, ""screen_name"": ""abuga_makori"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/abuga_makori/status/1458064674562396165,abuga_makori,1458064674562396165,,,2021-12-07T10:19:33.637649Z,A bill introduced to parliament seeks to amend the Elections Act to ensure persons nominated to assemblies are those registered as voters in those particular counties. Bill corrects current situation ‘swapping’. Flower girl votes in Kwale but gets nominat,0,0,0,True,2021-11-09T13:35:14Z,"{""account_id"": 1291576616, ""created_at"": ""2021-12-07T10:04:20.594991Z"", ""updated_at"": ""2021-12-07T10:04:20.595088Z"", ""name"": null, ""screen_name"": ""abuga_makori"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/abuga_makori/status/1458002600322904064,abuga_makori,1458002600322904064,,,2021-12-07T10:19:33.149451Z,"In 2017, this half-headed man; Wafula Chebukati, allowed Cabinet Secretaries to campaign for Uhuruto. And now, one of the beneficiaries; William Ruto, does not want CSs to do what they did for him and Uhuru. Chebukati wants to listen to him. UPUZI. https:",0,0,0,True,2021-11-09T09:27:05Z,"{""account_id"": 1291576616, ""created_at"": ""2021-12-07T10:04:20.594991Z"", ""updated_at"": ""2021-12-07T10:04:20.595088Z"", ""name"": null, ""screen_name"": ""abuga_makori"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/abuga_makori/status/1457396510195322886,abuga_makori,1457396510195322886,,,2021-12-07T10:19:29.688678Z,At least 40% of Kikuyus are going to vote for Engineer Raila Odinga. This will be a very big blow to DP Ruto who depends on Kalenjin Rift Valley and Mt Kenya to be president. Raila's support is evenly distributed across Kenya.,0,0,0,True,2021-11-07T17:19:49Z,"{""account_id"": 1291576616, ""created_at"": ""2021-12-07T10:04:20.594991Z"", ""updated_at"": ""2021-12-07T10:04:20.595088Z"", ""name"": null, ""screen_name"": ""abuga_makori"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/abuga_makori/status/1456911238210932737,abuga_makori,1456911238210932737,,,2021-12-07T10:19:26.661368Z,"RT @Honbenmomanyi: Barabara zinang'aa. Ahsante sana Rais Uhuru Kenyatta, Waziri Matiang'i na wale wote ambao wamesaidia Borabu. Tumeweka/Tu…",0,0,0,True,2021-11-06T09:54:49Z,"{""account_id"": 1291576616, ""created_at"": ""2021-12-07T10:04:20.594991Z"", ""updated_at"": ""2021-12-07T10:04:20.595088Z"", ""name"": null, ""screen_name"": ""abuga_makori"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/abuga_makori/status/1456851947647029248,abuga_makori,1456851947647029248,,,2021-12-07T10:19:26.123076Z,BREAKING: Kakamega School on fire. https://t.co/C8uJnU6eVN,0,0,0,True,2021-11-06T05:53:06Z,"{""account_id"": 1291576616, ""created_at"": ""2021-12-07T10:04:20.594991Z"", ""updated_at"": ""2021-12-07T10:04:20.595088Z"", ""name"": null, ""screen_name"": ""abuga_makori"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1456286102696992777,ragz2beechez,1456286102696992777,,,2021-12-07T10:19:22.704355Z,"RT @fecci_ke: The Never regret hit maker, Muno is back again with an amazing EP that you just got to fall in love with. Have you listened t…",0,0,0,True,2021-11-04T16:23:02Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/abuga_makori/status/1456176849923551235,abuga_makori,1456176849923551235,,,2021-12-07T10:19:21.816140Z,"Murang'a Senator Irungu Kangata, a renowned hustler donates Kshs40, 000 in Gatanga, his fellow hustler, DP Ruto rebukes him, says the money is not enough, compels him to make it Kshs100,000. Rem Kangata ni Mtu ya mkokoteni. Hii Kenya iko na Upuzi.",0,0,0,True,2021-11-04T08:32:04Z,"{""account_id"": 1291576616, ""created_at"": ""2021-12-07T10:04:20.594991Z"", ""updated_at"": ""2021-12-07T10:04:20.595088Z"", ""name"": null, ""screen_name"": ""abuga_makori"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1455034650653511688,ragz2beechez,1455034650653511688,,,2021-12-07T10:19:12.048799Z,"RT @mchunoshe8: Under conditions of corruption, funding for education, health care, poverty relief, and elections and political parties' op…",0,0,0,True,2021-11-04T08:10:03Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1455034683318804486,ragz2beechez,1455034683318804486,,,2021-12-07T10:19:12.056559Z,"RT @mchunoshe8: Corruption may distort the composition of government expenditure

#ArrestCorruptMwendwa https://t.co/mkujfCoNYM",0,0,0,True,2021-11-04T08:09:48Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1455030594371563524,ragz2beechez,1455030594371563524,,,2021-12-07T10:19:12.035015Z,RT @mchunoshe8: A key result of all the instances  is a state of unequal opportunity in which advantages arise only for those within a corr…,0,0,0,True,2021-11-04T08:09:40Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/abuga_makori/status/1456158860960489472,abuga_makori,1456158860960489472,,,2021-12-07T10:19:21.695631Z,"RT @Honbenmomanyi: On Friday October 5th 2021, we as Nyamira leadership shall be hosting Interior CS Fred Matiang'i at Nyakemincha Sec Scho…",0,0,0,True,2021-11-04T07:28:45Z,"{""account_id"": 1291576616, ""created_at"": ""2021-12-07T10:04:20.594991Z"", ""updated_at"": ""2021-12-07T10:04:20.595088Z"", ""name"": null, ""screen_name"": ""abuga_makori"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/abuga_makori/status/1455939961807593473,abuga_makori,1455939961807593473,,,2021-12-07T10:19:20.328797Z,"DP Ruto can make as many trips to Mt Kenya as he wants but things are getting out of hands. If you see someone like Moses Kuria drifting away, just be quiet. The Kiambu trip should not be a source of excitement. Raila Odinga equally drew huge crowds in Ki",0,0,0,True,2021-11-03T16:51:04Z,"{""account_id"": 1291576616, ""created_at"": ""2021-12-07T10:04:20.594991Z"", ""updated_at"": ""2021-12-07T10:04:20.595088Z"", ""name"": null, ""screen_name"": ""abuga_makori"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/abuga_makori/status/1455826251558621196,abuga_makori,1455826251558621196,,,2021-12-07T10:19:19.071862Z,HE Dennis Itumbi must be smiling amid ongoing feud between Jacque Maribe and Eric Omondi. He has scored big. He now has a chance to take care of someone else's kid.,0,0,0,True,2021-11-03T09:31:14Z,"{""account_id"": 1291576616, ""created_at"": ""2021-12-07T10:04:20.594991Z"", ""updated_at"": ""2021-12-07T10:04:20.595088Z"", ""name"": null, ""screen_name"": ""abuga_makori"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/abuga_makori/status/1455618675894104084,abuga_makori,1455618675894104084,,,2021-12-07T10:19:17.468534Z,You're reading too much in Ngunjuri Wambugu comments. He's just saying it's a two-horse race. Raila Odinga or William Ruto. He's asking other principals to pick sides. He also knows Raila is swiftly climbing the mountain.,0,0,0,True,2021-11-02T19:35:26Z,"{""account_id"": 1291576616, ""created_at"": ""2021-12-07T10:04:20.594991Z"", ""updated_at"": ""2021-12-07T10:04:20.595088Z"", ""name"": null, ""screen_name"": ""abuga_makori"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/Shaddymusembi1/status/1455440150897610758,Shaddymusembi1,1455440150897610758,,,2021-12-07T10:19:15.365720Z,"Even main stream media platforms doesn't know most of Tanga tanga MPs, @Hon_Kawaya Mwala MP now @NationAfrica wanasema ni wa Tala  https://t.co/hcW9lN31Fu",0,0,0,True,2021-11-02T18:42:03Z,"{""account_id"": 345280320, ""created_at"": ""2021-12-07T10:04:20.588917Z"", ""updated_at"": ""2021-12-07T10:04:20.588981Z"", ""name"": null, ""screen_name"": ""Shaddymusembi1"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/abuga_makori/status/1455545432105422850,abuga_makori,1455545432105422850,,,2021-12-07T10:19:16.573876Z,"Let me conclude DP William Ruto's trip to Nyamira by saying:

1. The county is not a tossup like he thought.
2. At least four of his confidants will decamp by Dec. 
3. He usually imports crowds, most of his rallies were poorly attended.
4. He left Nyamira",0,0,0,True,2021-11-02T14:44:56Z,"{""account_id"": 1291576616, ""created_at"": ""2021-12-07T10:04:20.594991Z"", ""updated_at"": ""2021-12-07T10:04:20.595088Z"", ""name"": null, ""screen_name"": ""abuga_makori"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/abuga_makori/status/1455469563504742408,abuga_makori,1455469563504742408,,,2021-12-07T10:19:15.666081Z,I have learnt that Raila Odinga has most loyal supporters. DP Ruto's trip to NYAMIRA has just exposed him further. You have to pay someone to attend your rallies. Raila doesn't pay. This is a major difference btn the two. https://t.co/q25eTXqtQL,0,0,0,True,2021-11-02T09:42:48Z,"{""account_id"": 1291576616, ""created_at"": ""2021-12-07T10:04:20.594991Z"", ""updated_at"": ""2021-12-07T10:04:20.595088Z"", ""name"": null, ""screen_name"": ""abuga_makori"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1455219660895498247,ragz2beechez,1455219660895498247,,,2021-12-07T10:19:13.948233Z,"RT @Its_Odero: @ragz2beechez #ConNickMwendwa
Nick Mwendwa should be investigated and be brought to justice.",0,0,0,True,2021-11-02T06:59:14Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1455219648828526594,ragz2beechez,1455219648828526594,,,2021-12-07T10:19:13.939070Z,RT @Its_Odero: @ragz2beechez The rot in FKF should be a thing of the past if Nick Mwendwa leaves office. #ConNickMwendwa,0,0,0,True,2021-11-02T06:59:07Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1455220107618230274,ragz2beechez,1455220107618230274,,,2021-12-07T10:19:14.000055Z,"RT @Its_Odero: @ragz2beechez 20 years in prison will fit him.
#ConNickMwendwa Nick Mwendwa",0,0,0,True,2021-11-02T06:59:05Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1455199590840426498,ragz2beechez,1455199590840426498,,,2021-12-07T10:19:13.534150Z,RT @Its_Odero: @masaah_ High Court clears path for DCI to investigate FKF president Nick Mwendwa. #ConNickMwendwa should be investigated an…,0,0,0,True,2021-11-02T06:59:00Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1455204696948449283,ragz2beechez,1455204696948449283,,,2021-12-07T10:19:13.663612Z,RT @Its_Odero: I've lived also to see one Nick Mwendwa become the President of Football Kenya Federation (FKF). A tragedy.#ConNickMwendwa h…,0,0,0,True,2021-11-02T06:58:45Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1455205028600426496,ragz2beechez,1455205028600426496,,,2021-12-07T10:19:13.689133Z,RT @Its_Odero: @ragz2beechez Nick Mwendwa had on October 1 last year sought to gag the DPP and DCI from investigating him over a complaint…,0,0,0,True,2021-11-02T06:58:25Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1455219822095183883,ragz2beechez,1455219822095183883,,,2021-12-07T10:19:13.965363Z,RT @Its_Odero: @masaah_ The face of incompetence in the FKF should resign for Harambee Stars to proceed to the world cup. Nick Mwendwa #Con…,0,0,0,True,2021-11-02T06:58:20Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1455191177498697734,ragz2beechez,1455191177498697734,,,2021-12-07T10:19:13.395240Z,RT @Its_Odero: #ConNickMwendwa Nick Mwendwa should be out of office to allow smooth investigations of the alleged misuse of funds.,0,0,0,True,2021-11-02T06:58:15Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1455219883973783560,ragz2beechez,1455219883973783560,,,2021-12-07T10:19:13.972662Z,"RT @Its_Odero: We can achieve alot with Harambee Stars if only people like Nick Mwendwa aren't managing FKF.
#ConNickMwendwa",0,0,0,True,2021-11-02T06:57:55Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1455220022570373129,ragz2beechez,1455220022570373129,,,2021-12-07T10:19:13.980830Z,RT @Its_Odero: @ragz2beechez Nick Mwendwa should be arrested for the betterment of the FKF. #ConNickMwendwa,0,0,0,True,2021-11-02T06:57:46Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1455219546252627971,ragz2beechez,1455219546252627971,,,2021-12-07T10:19:13.927619Z,"RT @Its_Odero: @masaah_ With Nick Mwendwa as FKF President.
Kenya will be beaten like silly.
#ConNickMwendwa",0,0,0,True,2021-11-02T06:57:44Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1455219485451898885,ragz2beechez,1455219485451898885,,,2021-12-07T10:19:13.909104Z,"RT @Its_Odero: @masaah_ #ConNickMwendwa
Tumeonyeshwa moto na Nick Mwendwa, if only he leaves we will win but if he stays, tutapigwa kama mb…",0,0,0,True,2021-11-02T06:57:42Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1455220055311007747,ragz2beechez,1455220055311007747,,,2021-12-07T10:19:13.990313Z,"RT @Its_Odero: @ragz2beechez #ConNickMwendwa is enriching himself with Taxpayers's money.
Sad.",0,0,0,True,2021-11-02T06:57:38Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1455204626559639561,ragz2beechez,1455204626559639561,,,2021-12-07T10:19:13.656078Z,"RT @Its_Odero: Nick Mwendwa,the biggest tragedy that ever happened to Kenyan football. How did we ever sink this low to have a charlatan li…",0,0,0,True,2021-11-02T06:57:19Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
https://twitter.com/ragz2beechez/status/1455205084892123144,ragz2beechez,1455205084892123144,,,2021-12-07T10:19:13.696789Z,RT @Its_Odero: FKF President Nick Mwendwa should be investigated over suspected misappropriation of funds at Kandanda House. #ConNickMwendwa,0,0,0,True,2021-11-02T06:57:17Z,"{""account_id"": 308428115, ""created_at"": ""2021-12-07T10:04:20.621781Z"", ""updated_at"": ""2021-12-07T10:04:20.621821Z"", ""name"": null, ""screen_name"": ""ragz2beechez"", ""verified"": false, ""protected"": false, ""location"": null, ""description"": null, ""followers_count"": 0, ""friends_count"": 0, ""favourites_count"": 0, ""statuses_count"": 0, ""profile_image_url"": null, ""deleted"": false}"
